source_region,target_region,precision,recall,f1,iou,miou,oa
Wenchuan, Jiuzhai valley (UAV-0.5m), 0.5632, 0.6230, 0.5916, 0.4200, 0.6569, 0.9014
Wenchuan, Lombok, 0.1110, 0.4792, 0.1803, 0.0991, 0.4822, 0.8673
Wenchuan, Longxi River (SAT), 0.1970, 0.0177, 0.0324, 0.0165, 0.4559, 0.8955
Wenchuan, Longxi River (UAV), 0.6004, 0.4567, 0.5188, 0.3503, 0.5991, 0.8594
Wenchuan, Mengdong Township, 0.2789, 0.2840, 0.2814, 0.1638, 0.5081, 0.8566
Wenchuan, Moxi town (UAV-0.2m), 0.2362, 0.4224, 0.3030, 0.1786, 0.4251, 0.6935
Wenchuan, Moxi town (UAV-1m), 0.1354, 0.7405, 0.2289, 0.1292, 0.3861, 0.6609
Wenchuan, Moxitaidi (SAT), 0.1658, 0.3500, 0.2251, 0.1268, 0.4840, 0.8448
Wenchuan, Moxitaidi (UAV-0.6m), 0.1993, 0.3961, 0.2652, 0.1528, 0.4751, 0.8045
Wenchuan, Moxitaidi (UAV-1m), 0.1591, 0.3678, 0.2221, 0.1249, 0.4618, 0.8044
Wenchuan, palu, 0.0609, 0.6568, 0.1114, 0.0590, 0.4700, 0.8820
Wenchuan, Tiburon Peninsula (planet), 0.4000, 0.7539, 0.5227, 0.3538, 0.6271, 0.9055
Wenchuan, Tiburon Peninsula (Sentinel), 0.1296, 0.8144, 0.2236, 0.1258, 0.4594, 0.7989
