source_region,target_region,precision,recall,f1,iou,miou,oa
Wenchuan, Jiuzhai valley (UAV-0.5m), 0.4987, 0.6870, 0.5779, 0.4064, 0.6407, 0.8849
Wenchuan, Lombok, 0.0899, 0.4786, 0.1513, 0.0818, 0.4579, 0.8364
Wenchuan, Longxi River (SAT), 0.6078, 0.1058, 0.1803, 0.0991, 0.5013, 0.9046
Wenchuan, Longxi River (UAV), 0.6763, 0.2189, 0.3307, 0.1981, 0.5228, 0.8530
Wenchuan, Mengdong Township, 0.4516, 0.6741, 0.5408, 0.3707, 0.6247, 0.8868
Wenchuan, Moxi town (UAV-0.2m), 0.2969, 0.5799, 0.3927, 0.2443, 0.4665, 0.7171
Wenchuan, Moxi town (UAV-1m), 0.1342, 0.8071, 0.2301, 0.1300, 0.3709, 0.6330
Wenchuan, Moxitaidi (SAT), 0.3183, 0.4358, 0.3679, 0.2254, 0.5631, 0.9036
Wenchuan, Moxitaidi (UAV-0.6m), 0.2012, 0.6036, 0.3018, 0.1777, 0.4574, 0.7513
Wenchuan, Moxitaidi (UAV-1m), 0.2302, 0.2185, 0.2242, 0.1263, 0.5048, 0.8852
Wenchuan, palu, 0.0438, 0.4475, 0.0799, 0.0416, 0.4624, 0.8839
Wenchuan, Tiburon Peninsula (planet), 0.1313, 0.9388, 0.2304, 0.1302, 0.3352, 0.5697
Wenchuan, Tiburon Peninsula (Sentinel), 0.2280, 0.5350, 0.3197, 0.1903, 0.5539, 0.9191
