source_region,target_region,precision,recall,f1,iou,miou,oa,bf1
Tiburon Peninsula (planet), palu, 0.0504, 0.0443, 0.0471, 0.0241, 0.5020, 0.9799, 0.0060
Tiburon Peninsula (planet), Tiburon Peninsula (Sentinel), 0.4048, 0.2009, 0.2685, 0.1551, 0.5580, 0.9611, 0.0881
Tiburon Peninsula (planet), Wenchuan, 0.5603, 0.1619, 0.2512, 0.1436, 0.5497, 0.9561, 0.2172
Tiburon Peninsula (Sentinel), Hokkaido Iburi-Tobu, 0.4801, 0.0355, 0.0661, 0.0342, 0.4703, 0.9068, 0.0260
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.2m), 0.7901, 0.2324, 0.3591, 0.2188, 0.5021, 0.7976, 0.1143
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.5m), 0.7188, 0.3123, 0.4355, 0.2783, 0.5910, 0.9071, 0.1827
Tiburon Peninsula (Sentinel), Lombok, 0.3435, 0.1908, 0.2453, 0.1398, 0.5519, 0.9642, 0.1120
Tiburon Peninsula (Sentinel), Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4503, 0.9005, 0.0004
Tiburon Peninsula (Sentinel), Longxi River (UAV), 0.5820, 0.0096, 0.0189, 0.0096, 0.4219, 0.8345, 0.0306
Tiburon Peninsula (Sentinel), Mengdong Township, 0.0870, 0.0326, 0.0474, 0.0243, 0.4472, 0.8705, 0.0526
Tiburon Peninsula (Sentinel), Moxi town (UAV-0.2m), 0.2519, 0.2129, 0.2308, 0.1304, 0.4494, 0.7761, 0.0468
Tiburon Peninsula (Sentinel), Moxi town (UAV-1m), 0.1416, 0.7845, 0.2399, 0.1363, 0.3897, 0.6622, 0.1504
Tiburon Peninsula (Sentinel), Moxitaidi (SAT), 0.1650, 0.0684, 0.0967, 0.0508, 0.4841, 0.9177, 0.0707
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-0.6m), 0.0581, 0.0161, 0.0252, 0.0128, 0.4509, 0.8892, 0.0309
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-1m), 0.0502, 0.0628, 0.0558, 0.0287, 0.4333, 0.8387, 0.0649
Tiburon Peninsula (Sentinel), palu, 0.1445, 0.0604, 0.0852, 0.0445, 0.5149, 0.9854, 0.0684
Tiburon Peninsula (Sentinel), Tiburon Peninsula (planet), 0.6453, 0.4380, 0.5218, 0.3530, 0.6481, 0.9449, 0.4731
Tiburon Peninsula (Sentinel), Wenchuan, 0.4614, 0.4528, 0.4571, 0.2962, 0.6232, 0.9511, 0.4368
Wenchuan, Hokkaido Iburi-Tobu, 0.5284, 0.2159, 0.3066, 0.1810, 0.5442, 0.9092, 0.1923
Wenchuan, Jiuzhai valley (UAV-0.2m), 0.7554, 0.4437, 0.5590, 0.3879, 0.5982, 0.8292, 0.1022
Wenchuan, Jiuzhai valley (UAV-0.5m), 0.6465, 0.3001, 0.4099, 0.2578, 0.5776, 0.9009, 0.1781
Wenchuan, Lombok, 0.0682, 0.1954, 0.1011, 0.0532, 0.4733, 0.8941, 0.0793
Wenchuan, Longxi River (SAT), 0.1730, 0.0061, 0.0118, 0.0059, 0.4522, 0.8986, 0.0075
Wenchuan, Longxi River (UAV), 0.7079, 0.1458, 0.2418, 0.1375, 0.4910, 0.8483, 0.1268
Wenchuan, Mengdong Township, 0.5092, 0.4909, 0.4999, 0.3332, 0.6156, 0.9029, 0.2754
Wenchuan, Moxi town (UAV-0.2m), 0.3066, 0.1680, 0.2170, 0.1217, 0.4627, 0.8088, 0.0537
Wenchuan, Moxi town (UAV-1m), 0.1319, 0.2279, 0.1671, 0.0912, 0.4672, 0.8456, 0.1181
Wenchuan, Moxitaidi (SAT), 0.2823, 0.4179, 0.3370, 0.2026, 0.5469, 0.8941, 0.1255
Wenchuan, Moxitaidi (UAV-0.6m), 0.2366, 0.2218, 0.2290, 0.1293, 0.4968, 0.8670, 0.1057
Wenchuan, Moxitaidi (UAV-1m), 0.2042, 0.2625, 0.2297, 0.1297, 0.4967, 0.8664, 0.0915
Wenchuan, palu, 0.0146, 0.0602, 0.0236, 0.0119, 0.4778, 0.9438, 0.0653
Wenchuan, Tiburon Peninsula (planet), 0.1363, 0.7743, 0.2317, 0.1311, 0.3795, 0.6477, 0.2270
Wenchuan, Tiburon Peninsula (Sentinel), 0.2441, 0.2288, 0.2362, 0.1339, 0.5404, 0.9474, 0.1915
