source_region,target_region,precision,recall,f1,iou,miou,oa,bf1
Tiburon Peninsula (planet), palu, 0.0912, 0.1690, 0.1185, 0.0630, 0.5173, 0.9717, 0.1809
Tiburon Peninsula (planet), Tiburon Peninsula (Sentinel), 0.4155, 0.3729, 0.3931, 0.2446, 0.6016, 0.9591, 0.2832
Tiburon Peninsula (planet), Wenchuan, 0.4035, 0.6051, 0.4842, 0.3194, 0.6296, 0.9414, 0.4681
Tiburon Peninsula (Sentinel), Hokkaido Iburi-Tobu, 0.4982, 0.0323, 0.0607, 0.0313, 0.4690, 0.9070, 0.0346
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.2m), 0.8231, 0.1991, 0.3207, 0.1910, 0.4873, 0.7941, 0.0934
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.5m), 0.6954, 0.2515, 0.3694, 0.2266, 0.5626, 0.9015, 0.1823
Tiburon Peninsula (Sentinel), Lombok, 0.2981, 0.1858, 0.2289, 0.1293, 0.5455, 0.9619, 0.1331
Tiburon Peninsula (Sentinel), Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4503, 0.9005, 0.0000
Tiburon Peninsula (Sentinel), Longxi River (UAV), 0.3890, 0.0022, 0.0043, 0.0022, 0.4180, 0.8339, 0.0078
Tiburon Peninsula (Sentinel), Mengdong Township, 0.1686, 0.0127, 0.0236, 0.0120, 0.4540, 0.8962, 0.0407
Tiburon Peninsula (Sentinel), Moxi town (UAV-0.2m), 0.2320, 0.1619, 0.1907, 0.1054, 0.4415, 0.7833, 0.0478
Tiburon Peninsula (Sentinel), Moxi town (UAV-1m), 0.1136, 0.7267, 0.1965, 0.1090, 0.3420, 0.5961, 0.1275
Tiburon Peninsula (Sentinel), Moxitaidi (SAT), 0.1756, 0.0358, 0.0595, 0.0307, 0.4788, 0.9271, 0.0594
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-0.6m), 0.0753, 0.0136, 0.0231, 0.0117, 0.4544, 0.8973, 0.0325
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-1m), 0.0503, 0.0383, 0.0435, 0.0222, 0.4469, 0.8720, 0.0495
Tiburon Peninsula (Sentinel), palu, 0.1729, 0.0811, 0.1104, 0.0584, 0.5219, 0.9853, 0.1171
Tiburon Peninsula (Sentinel), Tiburon Peninsula (planet), 0.6185, 0.4650, 0.5309, 0.3613, 0.6516, 0.9436, 0.5172
Tiburon Peninsula (Sentinel), Wenchuan, 0.4539, 0.3843, 0.4162, 0.2628, 0.6065, 0.9510, 0.4410
Wenchuan, Hokkaido Iburi-Tobu, 0.4909, 0.1855, 0.2693, 0.1556, 0.5302, 0.9064, 0.1411
Wenchuan, Jiuzhai valley (UAV-0.2m), 0.7434, 0.4584, 0.5671, 0.3957, 0.6017, 0.8292, 0.1032
Wenchuan, Jiuzhai valley (UAV-0.5m), 0.6509, 0.3173, 0.4266, 0.2712, 0.5848, 0.9022, 0.1898
Wenchuan, Lombok, 0.0756, 0.2631, 0.1174, 0.0624, 0.4704, 0.8795, 0.0962
Wenchuan, Longxi River (SAT), 0.1203, 0.0064, 0.0122, 0.0061, 0.4515, 0.8969, 0.0053
Wenchuan, Longxi River (UAV), 0.6902, 0.1664, 0.2682, 0.1549, 0.4999, 0.8493, 0.1391
Wenchuan, Mengdong Township, 0.5025, 0.5341, 0.5178, 0.3494, 0.6228, 0.9016, 0.2811
Wenchuan, Moxi town (UAV-0.2m), 0.3070, 0.2044, 0.2454, 0.1399, 0.4675, 0.8017, 0.0509
Wenchuan, Moxi town (UAV-1m), 0.1363, 0.2857, 0.1846, 0.1017, 0.4634, 0.8284, 0.1294
Wenchuan, Moxitaidi (SAT), 0.2749, 0.4374, 0.3376, 0.2031, 0.5447, 0.8895, 0.1264
Wenchuan, Moxitaidi (UAV-0.6m), 0.2204, 0.2392, 0.2294, 0.1296, 0.4917, 0.8569, 0.1058
Wenchuan, Moxitaidi (UAV-1m), 0.1992, 0.2975, 0.2386, 0.1355, 0.4940, 0.8559, 0.0925
Wenchuan, palu, 0.0139, 0.0749, 0.0234, 0.0118, 0.4707, 0.9296, 0.0539
Wenchuan, Tiburon Peninsula (planet), 0.1243, 0.9076, 0.2186, 0.1227, 0.3240, 0.5549, 0.1858
Wenchuan, Tiburon Peninsula (Sentinel), 0.2577, 0.2588, 0.2582, 0.1482, 0.5475, 0.9472, 0.1911
